Round,Track,Qualifying,Stint,Lap,"Rear Wing","Front Wing",Engine,Brake,Differential,Suspension,Fuel,"Tyre Remaining","Tyre Choice","Lap Time","Lap Distance",Cornering,Inclines,Camber,Grip,Altitude,Roughness,Width,Temperature,Humidity,"Wind (Avg. Speed)","Wind (Gusts)","Air Density","Air Pressure"
3,Switzerland,0,89,1,231,137,8,83,187,38,7.7835015293501,95.223170657005,"Extra Soft",65.65278887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,90,1,290,85,28,11,241,74,7.7835015293501,95.223170657005,"Extra Soft",66.03802263,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,91,1,290,85,28,11,241,74,7.7835015293501,95.223170657005,"Extra Soft",65.89702263,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,92,1,280,115,4,39,165,29,7.7835015293501,95.223170657005,"Extra Soft",65.49778887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,93,1,280,115,4,39,165,29,7.7835015293501,95.223170657005,"Extra Soft",66.09278887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,94,1,295,171,4,15,164,84,7.7835015293501,95.223170657005,"Extra Soft",65.29962263,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,95,1,295,171,4,15,164,84,7.7835015293501,95.223170657005,"Extra Soft",65.34162263,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,96,1,295,171,4,15,164,84,7.7835015293501,95.223170657005,"Extra Soft",65.99062263,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,97,1,359,96,8,73,246,38,7.7835015293501,95.223170657005,"Extra Soft",64.79678887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,98,1,359,96,8,73,246,38,7.7835015293501,95.223170657005,"Extra Soft",65.15578887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,99,1,359,96,8,73,246,38,7.7835015293501,95.223170657005,"Extra Soft",65.86978887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,100,1,289,94,2,79,170,90,7.7835015293501,95.223170657005,"Extra Soft",64.94818887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,101,1,289,94,2,79,170,90,7.7835015293501,95.223170657005,"Extra Soft",65.83918887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,102,1,359,96,8,73,246,38,7.7835015293501,95.223170657005,"Extra Soft",65.51678887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,103,1,359,96,8,73,246,38,7.7835015293501,95.223170657005,"Extra Soft",65.05278887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,104,1,351,90,4,77,247,34,7.7835015293501,95.223170657005,"Extra Soft",65.26068887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,105,1,351,90,4,77,247,34,7.7835015293501,95.223170657005,"Extra Soft",65.45068887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,106,1,335,104,4,27,240,83,7.7835015293501,95.223170657005,"Extra Soft",64.75788887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,107,1,335,104,4,27,240,83,7.7835015293501,95.223170657005,"Extra Soft",66.44888887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,108,1,331,121,46,23,244,66,7.7835015293501,95.223170657005,"Extra Soft",66.55048887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,109,1,331,121,46,23,244,66,7.7835015293501,95.223170657005,"Extra Soft",66.47648887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,110,1,426,116,19,52,224,63,7.7835015293501,95.223170657005,"Extra Soft",64.86938887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,111,1,426,116,19,52,224,63,7.7835015293501,95.223170657005,"Extra Soft",64.66038887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,112,1,426,116,19,52,224,63,7.7835015293501,95.223170657005,"Extra Soft",65.81738887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,113,1,417,108,10,58,202,63,7.7835015293501,95.223170657005,"Extra Soft",65.68298887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,114,1,417,108,10,58,202,63,7.7835015293501,95.223170657005,"Extra Soft",64.44498887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,115,1,429,120,7,41,189,45,7.7835015293501,95.223170657005,"Extra Soft",63.76488887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,116,1,429,120,7,41,189,45,7.7835015293501,95.223170657005,"Extra Soft",65.13988887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,117,1,432,124,6,38,154,39,7.7835015293501,95.223170657005,"Extra Soft",64.65248887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,118,1,432,124,6,38,154,39,7.7835015293501,95.223170657005,"Extra Soft",63.56948887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,119,1,399,108,12,31,240,31,7.7835015293501,95.223170657005,"Extra Soft",64.72488887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,120,1,399,108,12,31,240,31,7.7835015293501,95.223170657005,"Extra Soft",64.29288887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
